1
1
1
1
0
1
1
6
1
1
1
1
1
2
1
1
1
1
1
1
2
1
2
1
2
3
3
4
4
4
4
6
5
5
7
6
5
7
12
8
10
13
8
12
10
17
12
19
14
20
